Lat,Lng
17.601972663302,78.126602658594
17.601972663302,78.126602658594
17.601972663302,78.126602658594
17.60198043833,78.126602362103
17.60198043833,78.126602362103
17.60198043833,78.126602362103
17.601988038831,78.126602097063
17.601988038831,78.126602097063
17.601988038831,78.126602097063
17.601988038831,78.126602097063
17.60199555724,78.126602013655
17.60199555724,78.126602013655
17.60199555724,78.126602013655
17.602002921135,78.126601970666
17.602002921135,78.126601970666
17.602002921135,78.126601970666
17.602010152687,78.126602070486
17.602010152687,78.126602070486
17.602010152687,78.126602070486
17.602017163201,78.126602272834
17.602017163201,78.126602272834
17.602017163201,78.126602272834
17.602017163201,78.126602272834
17.602024017348,78.126602645559
17.602024017348,78.126602645559
17.60203070853,78.126603215769
17.60203070853,78.126603215769
17.60203070853,78.126603215769
17.60203070853,78.126603215769
17.60203725424,78.12660396158
17.60203725424,78.12660396158
17.60203725424,78.12660396158
17.602043594433,78.126604851125
17.602043594433,78.126604851125
17.602043594433,78.126604851125
17.602049742749,78.126605890564
17.602049742749,78.126605890564
17.602049742749,78.126605890564
17.602049742749,78.126605890564
17.602055704812,78.126607091755
17.602055704812,78.126607091755
17.602055704812,78.126607091755
17.602061441575,78.126608317587
17.602061441575,78.126608317587
17.602061441575,78.126608317587
17.602067015539,78.126609676986
17.602067015539,78.126609676986
17.602067015539,78.126609676986
17.602067015539,78.126609676986
17.602072431351,78.126610943449
17.602072431351,78.126610943449
17.602072431351,78.126610943449
17.602077643896,78.12661220646
17.602077643896,78.12661220646
17.602077643896,78.12661220646
17.602082656046,78.126613312668
17.602082656046,78.126613312668
17.602082656046,78.126613312668
17.602082656046,78.126613312668
17.602087464553,78.12661434873
17.602087464553,78.12661434873
17.602087464553,78.12661434873
17.602092106444,78.126615429653
17.602092106444,78.126615429653
17.602092106444,78.126615429653
17.602092106444,78.126615429653
17.602096667041,78.126616346724
17.602096667041,78.126616346724
17.602096667041,78.126616346724
17.602101182877,78.126617128634
17.602101182877,78.126617128634
17.602101182877,78.126617128634
17.60210564679,78.126617851697
17.60210564679,78.126617851697
17.60210564679,78.126617851697
17.60210564679,78.126617851697
17.602110058659,78.12661852799
17.602110058659,78.12661852799
17.602110058659,78.12661852799
17.602114428382,78.126619101175
17.602114428382,78.126619101175
17.602114428382,78.126619101175
17.602118852325,78.1266192547
17.602118852325,78.1266192547
17.602118852325,78.1266192547
17.602118852325,78.1266192547
17.602123114408,78.126619459436
17.602123114408,78.126619459436
17.602123114408,78.126619459436
17.602127349864,78.126619537897
17.602127349864,78.126619537897
17.602127349864,78.126619537897
17.602131530028,78.126619477203
17.602131530028,78.126619477203
17.602131530028,78.126619477203
17.602131530028,78.126619477203
17.602135688182,78.126619308117
17.602135688182,78.126619308117
17.602135688182,78.126619308117
17.602139774586,78.12661904751
17.602139774586,78.12661904751
17.602139774586,78.12661904751
17.602143789295,78.126618727596
17.602143789295,78.126618727596
17.602143789295,78.126618727596
17.602143789295,78.126618727596
17.602147744693,78.126618351844
17.602147744693,78.126618351844
17.602147744693,78.126618351844
17.60215166948,78.126617936922
17.60215166948,78.126617936922
17.60215166948,78.126617936922
17.602155579448,78.126617545163
17.602155579448,78.126617545163
17.602155579448,78.126617545163
17.602159442957,78.126617154822
17.602159442957,78.126617154822
17.602159442957,78.126617154822
17.602163304116,78.126616705219
17.602163304116,78.126616705219
17.602163304116,78.126616705219
17.602163304116,78.126616705219
17.602167135126,78.126616239241
17.602167135126,78.126616239241
17.602167135126,78.126616239241
17.602170945043,78.126615761577
17.602170945043,78.126615761577
17.602170945043,78.126615761577
17.602174716714,78.126615516414
17.602174716714,78.126615516414
17.602174716714,78.126615516414
17.602174716714,78.126615516414
17.602178500714,78.126614997132
17.602178500714,78.126614997132
17.602178500714,78.126614997132
17.602182231168,78.126614476432
17.602182231168,78.126614476432
17.602182231168,78.126614476432
17.60218595364,78.126613951501
17.60218595364,78.126613951501
17.60218595364,78.126613951501
17.60218595364,78.126613951501
17.602189691498,78.126613477402
17.602189691498,78.126613477402
17.602189691498,78.126613477402
17.602193403846,78.126613017371
17.602193403846,78.126613017371
17.602193403846,78.126613017371
17.602197083755,78.126612565927
17.602197083755,78.126612565927
17.602197083755,78.126612565927
17.602197083755,78.126612565927
17.602200799735,78.126612091392
17.602200799735,78.126612091392
17.602200799735,78.126612091392
17.602204606923,78.126611602127
17.602204606923,78.126611602127
17.602204606923,78.126611602127
17.602204606923,78.126611602127
17.602208501888,78.126611086489
17.602208501888,78.126611086489
17.602208501888,78.126611086489
17.602212458154,78.126610606332
17.602212458154,78.126610606332
17.602212458154,78.126610606332
17.602216474631,78.126610119927
17.602216474631,78.126610119927
17.602216474631,78.126610119927
17.602216474631,78.126610119927
17.602220490628,78.126610135839
17.602220490628,78.126610135839
17.602220490628,78.126610135839
17.602224723715,78.1266096792
17.602224723715,78.1266096792
17.602224723715,78.1266096792
17.602224723715,78.1266096792
17.602229087962,78.126609188084
17.602229087962,78.126609188084
17.602229087962,78.126609188084
17.602233586364,78.126608699403
17.602233586364,78.126608699403
17.602233586364,78.126608699403
17.602238208242,78.126608190062
17.602238208242,78.126608190062
17.602238208242,78.126608190062
17.602242925232,78.126607710048
17.602242925232,78.126607710048
17.602242925232,78.126607710048
17.602242925232,78.126607710048
17.602247742898,78.126607195083
17.602247742898,78.126607195083
17.602247742898,78.126607195083
17.602252657769,78.126606634435
17.602252657769,78.126606634435
17.602252657769,78.126606634435
17.602257671957,78.126606105686
17.602257671957,78.126606105686
17.602257671957,78.126606105686
17.602262773311,78.126605597812
17.602262773311,78.126605597812
17.602262773311,78.126605597812
17.602267991744,78.126605144513
17.602267991744,78.126605144513
17.602267991744,78.126605144513
17.602267991744,78.126605144513
17.60227330515,78.126604708485
17.60227330515,78.126604708485
17.60227330515,78.126604708485
17.60227330515,78.126604708485
17.602278703606,78.126604293901
17.602278703606,78.126604293901
17.602284193105,78.12660385886
17.602284193105,78.12660385886
17.602284193105,78.12660385886
17.602284193105,78.12660385886
17.602289759263,78.126603482069
17.602289759263,78.126603482069
17.602289759263,78.126603482069
17.602295391727,78.12660313539
17.602295391727,78.12660313539
17.602295391727,78.12660313539
17.602301033157,78.126602873324
17.602301033157,78.126602873324
17.602301033157,78.126602873324
17.602301033157,78.126602873324
17.602306803301,78.12660252621
17.602306803301,78.12660252621
17.602306803301,78.12660252621
17.602312636971,78.126602196079
17.602312636971,78.126602196079
17.602312636971,78.126602196079
17.602318547449,78.126601873045
17.602318547449,78.126601873045
17.602318547449,78.126601873045
17.602318547449,78.126601873045
17.602324521674,78.126601569011
17.602324521674,78.126601569011
17.602324521674,78.126601569011
17.602330547663,78.126601214664
17.602330547663,78.126601214664
17.602330547663,78.126601214664
17.602336634781,78.126600853146
17.602336634781,78.126600853146
17.602336634781,78.126600853146
17.602336634781,78.126600853146
17.602342747344,78.126600488928
17.602342747344,78.126600488928
17.602342747344,78.126600488928
17.602348855715,78.126600133288
17.602348855715,78.126600133288
17.602348855715,78.126600133288
17.602354988041,78.126599786743
17.602354988041,78.126599786743
17.602354988041,78.126599786743
17.602354988041,78.126599786743
17.602361103813,78.126599456613
17.602361103813,78.126599456613
17.602361103813,78.126599456613
17.602367178344,78.126599114704
17.602367178344,78.126599114704
17.602367178344,78.126599114704
17.602373191637,78.126598789383
17.602373191637,78.126598789383
17.602373191637,78.126598789383
17.602379160347,78.126598470915
17.602379160347,78.126598470915
17.602379160347,78.126598470915
17.6023850915,78.126598148694
17.6023850915,78.126598148694
17.6023850915,78.126598148694
17.6023850915,78.126598148694
17.602390988541,78.126597820592
17.602390988541,78.126597820592
17.602390988541,78.126597820592
17.602390988541,78.126597820592
17.602396842875,78.126597520871
17.602396842875,78.126597520871
17.602396842875,78.126597520871
17.602402625489,78.126597236864
17.602402625489,78.126597236864
17.602402625489,78.126597236864
17.602408431664,78.126596897627
17.602408431664,78.126596897627
17.602414101506,78.126596602768
17.602414101506,78.126596602768
17.602414101506,78.126596602768
17.602419745893,78.126596289669
17.602419745893,78.126596289669
17.602419745893,78.126596289669
17.602425350235,78.126596002803
17.602425350235,78.126596002803
17.602425350235,78.126596002803
17.602425350235,78.126596002803
17.602430896128,78.126595741193
17.602430896128,78.126595741193
17.602430896128,78.126595741193
17.60243636237,78.126595440639
17.60243636237,78.126595440639
17.60243636237,78.126595440639
17.60244175303,78.12659512634
17.60244175303,78.12659512634
17.60244175303,78.12659512634
17.60244175303,78.12659512634
17.602447078169,78.126594808426
17.602447078169,78.126594808426
17.602447078169,78.126594808426
17.602447078169,78.126594808426
17.602452385218,78.126594479962
17.602452385218,78.126594479962
17.602457656422,78.126594212026
17.602457656422,78.126594212026
17.602457656422,78.126594212026
17.602457656422,78.126594212026
17.602462897753,78.126594028433
17.602462897753,78.126594028433
17.602462897753,78.126594028433
17.602468086648,78.12659390286
17.602468086648,78.12659390286
17.602468086648,78.12659390286
17.602473261425,78.126593843314
17.602473261425,78.126593843314
17.602473261425,78.126593843314
17.602473261425,78.126593843314
17.602478402568,78.126593796509
17.602478402568,78.126593796509
17.602483560708,78.126593793867
17.602483560708,78.126593793867
17.602483560708,78.126593793867
17.602483560708,78.126593793867
17.602488688281,78.126593814331
17.602488688281,78.126593814331
17.602488688281,78.126593814331
17.602493788093,78.126593859027
17.602493788093,78.126593859027
17.602493788093,78.126593859027
17.60249885734,78.126593931986
17.60249885734,78.126593931986
17.60249885734,78.126593931986
17.60249885734,78.126593931986
17.602503916609,78.126594003992
17.602503916609,78.126594003992
17.602503916609,78.126594003992
17.602508948382,78.126594112279
17.602508948382,78.126594112279
17.602508948382,78.126594112279
17.602513953964,78.126594179516
17.602513953964,78.126594179516
17.602513953964,78.126594179516
17.602513953964,78.126594179516
17.602518935812,78.126594247266
17.602518935812,78.126594247266
17.602518935812,78.126594247266
17.602523893129,78.126594332692
17.602523893129,78.126594332692
17.602523893129,78.126594332692
17.602528821002,78.126594405785
17.602528821002,78.126594405785
17.602528821002,78.126594405785
17.602528821002,78.126594405785
17.602533721677,78.126594492374
17.602533721677,78.126594492374
17.602533721677,78.126594492374
17.602538571471,78.126594573775
17.602538571471,78.126594573775
17.602538571471,78.126594573775
17.602543363613,78.126594672711
17.602543363613,78.126594672711
17.602543363613,78.126594672711
17.602548092232,78.126594751395
17.602548092232,78.126594751395
17.602548092232,78.126594751395
17.602552739817,78.12659478943
17.602552739817,78.12659478943
17.602552739817,78.12659478943
17.602552739817,78.12659478943
17.602557321413,78.126594855951
17.602557321413,78.126594855951
17.602557321413,78.126594855951
17.602561813429,78.126594912473
17.602561813429,78.126594912473
17.602561813429,78.126594912473
17.6025661762,78.126594992901
17.6025661762,78.126594992901
17.6025661762,78.126594992901
17.602570349309,78.126595032218
17.602570349309,78.126595032218
17.602570349309,78.126595032218
17.602574343453,78.126595033677
17.602574343453,78.126595033677
17.602574343453,78.126595033677
17.602578200095,78.126595043933
17.602578200095,78.126595043933
17.602578200095,78.126595043933
17.602581903405,78.126595129505
17.602581903405,78.126595129505
17.602581903405,78.126595129505
17.602581903405,78.126595129505
17.602585449759,78.126595262677
17.602585449759,78.126595262677
17.602585449759,78.126595262677
17.60258889287,78.12659544452
17.60258889287,78.12659544452
17.60258889287,78.12659544452
17.60258889287,78.12659544452
17.602592233995,78.126595704309
17.602592233995,78.126595704309
17.602595450913,78.126595996102
17.602595450913,78.126595996102
17.602595450913,78.126595996102
17.602595450913,78.126595996102
17.60259855512,78.126596424584
17.60259855512,78.126596424584
17.60259855512,78.126596424584
17.60260160138,78.126596960742
17.60260160138,78.126596960742
17.60260160138,78.126596960742
17.602604576102,78.126597574116
17.602604576102,78.126597574116
17.602604576102,78.126597574116
